------------------------------------------------------------,,,,,,,,,,,,,,,
Pegasus - BAE Systems AI Labs,,,,,,,,,,,,,,,
Environment Data,,,,,,,,,,,,,,,
File created: 05/05/2017 15:53:23 (local),,,,,,,,,,,,,,,
------------------------------------------------------------,,,,,,,,,,,,,,,
Master Index,Session Index,Date (D/M/Y),Time (H:M:S),Vcc,Battery Voltage,Temperature (degC),Humidity (%),Pressure (hPa),Dust (pcs/litre),CO (ppm),CO2 (ppm),NH3 (ppm),O2(%),Sound (dB),Vibration (g)
12580,1764,18/04/2017,10:26:23,4.91,7.35,14.4,50.4,1026.78,30.31,0.77,1082,1.5,9.37,96.84,0.4
12581,1765,18/04/2017,10:26:33,4.91,7.35,14.3,50.4,1026.86,34.21,0.78,1082,1.33,9.46,95.92,0.37
12582,1766,18/04/2017,10:26:43,4.91,7.29,14.4,50.4,1026.83,31.09,0.75,1082,1.47,9.36,94.07,0.4
12583,1767,18/04/2017,10:26:53,4.91,7.31,14.3,50.3,1026.74,30.31,0.71,1082,1.46,9.34,99.32,0.32
12584,1768,18/04/2017,10:27:03,4.91,7.26,14.4,50.2,1026.68,31.09,0.79,1082,1.58,9.5,103.29,0.32
12585,1769,18/04/2017,10:27:13,4.91,7.29,14.4,50.1,1026.5,34.21,0.72,1082,1.35,9.48,119.12,0.46
12586,1770,18/04/2017,10:27:23,4.91,7.27,14.4,50,1026.5,31.09,0.76,1082,1.51,9.36,104.08,0.47
12587,1771,18/04/2017,10:27:33,4.91,7.25,14.4,50,1026.29,31.09,0.78,1082,1.35,9.36,102.3,0.3
12588,1772,18/04/2017,10:27:43,4.91,7.26,14.4,50.2,1026.09,30.31,0.72,1082,1.5,9.36,95.15,0.36
12589,1773,18/04/2017,10:27:53,4.91,7.2,14.4,50.6,1026.06,31.09,0.77,1082,1.44,9.46,98.92,0.26
12590,1774,18/04/2017,10:28:03,4.91,7.17,14.4,51.2,1025.53,33.43,0.74,1082,1.71,9.43,93.47,0.32
12591,1775,18/04/2017,10:28:13,4.91,7.2,14.4,51.5,1025.98,31.09,0.64,1082,1.76,9.46,136.58,0.67
12592,1776,18/04/2017,10:28:23,4.91,7.15,14.4,51.4,1025.76,31.09,0.76,1082,1.61,9.46,99.62,0.28
12593,1777,18/04/2017,10:28:33,4.91,7.2,14.3,51.2,1025.73,31.09,0.69,1082,1.54,9.48,89.87,0.28
12594,1778,18/04/2017,10:28:43,4.91,7.17,14.3,51.2,1025.73,31.09,0.79,1082,1.69,9.36,110.03,0.4
12595,1779,18/04/2017,10:28:53,4.91,7.16,14.3,50.9,1025.38,30.31,0.77,1082,1.65,9.36,101.22,0.36
12596,1780,18/04/2017,10:29:03,4.91,7.2,14.4,50.8,1025.29,32.65,0.72,1082,1.78,9.41,122.81,0.45
12597,1781,18/04/2017,10:29:13,4.91,7.13,14.4,50.7,1025.15,31.09,0.75,1082,1.73,9.49,94.31,0.36
12598,1782,18/04/2017,10:29:23,4.91,7.19,14.4,50.7,1025.37,31.09,0.79,1082,1.73,9.48,96.62,0.31
12599,1783,18/04/2017,10:29:33,4.91,7.17,14.4,50.8,1025.23,31.09,0.72,1082,1.7,9.36,110.88,0.33
12600,1784,18/04/2017,10:29:43,4.91,7.13,14.4,50.8,1025.41,31.09,0.78,1082,1.39,9.46,115.28,0.28
12601,1785,18/04/2017,10:29:53,4.91,7.17,14.3,50.5,1025.32,31.09,0.71,1082,1.5,9.49,99.66,0.31
12602,1786,18/04/2017,10:30:03,4.91,7.2,14.3,50.2,1025.07,32.65,0.83,1082,1.51,9.37,96.81,0.35
12603,1787,18/04/2017,10:30:13,4.91,7.11,14.4,49.7,1024.9,30.31,0.78,1082,1.36,9.37,94.66,0.35
12604,1788,18/04/2017,10:30:23,4.91,7.17,14.4,49.3,1024.94,30.31,0.84,1082,1.6,9.49,90.95,0.28
12605,1789,18/04/2017,10:30:34,4.91,7.12,14.4,48.7,1025.09,30.31,0.89,1082,1.33,9.37,90.55,0.25
12606,1790,18/04/2017,10:30:44,4.91,7.15,14.4,48.4,1025.57,30.31,0.89,1082,1.36,9.48,91.08,0.24
12607,1791,18/04/2017,10:30:54,4.91,7.1,14.4,47.9,1025.74,33.43,0.86,1082,1.35,9.36,90.41,0.35
12608,1792,18/04/2017,10:31:04,4.91,7.12,14.4,47.5,1025.91,30.31,0.89,1082,1.56,9.36,128.31,0.55
12609,1793,18/04/2017,10:31:14,4.91,7.15,14.4,47.3,1026.24,31.09,0.86,1082,1.64,9.36,102.8,0.34
12610,1794,18/04/2017,10:31:24,4.91,7.11,14.4,47.1,1026.47,31.09,0.85,1082,1.47,9.43,101.08,0.3
12611,1795,18/04/2017,10:31:34,4.91,7.14,14.4,47,1026.43,31.09,0.86,1082,1.6,9.49,92.25,0.38
12612,1796,18/04/2017,10:31:44,4.91,7.14,14.4,46.8,1026.25,31.87,0.89,1082,1.65,9.36,119.19,0.59
12613,1797,18/04/2017,10:31:54,4.91,7.08,14.4,46.8,1025.85,33.43,0.86,1082,1.58,9.41,101.13,0.29
12614,1798,18/04/2017,10:32:04,4.91,7.08,14.4,46.7,1025.81,33.43,0.89,1082,1.45,9.48,130.75,0.41
12615,1799,18/04/2017,10:32:14,4.91,7.1,14.4,46.8,1025.45,31.87,0.82,1082,1.58,9.41,96.59,0.36
12616,1800,18/04/2017,10:32:24,4.91,7.05,14.4,47.2,1025.59,33.43,0.84,1082,1.54,9.5,112.11,0.53
12617,1801,18/04/2017,10:32:34,4.91,7.07,14.4,47.7,1025.76,36.55,0.73,1082,1.3,9.37,104.42,0.56
12618,1802,18/04/2017,10:32:44,4.91,7.06,14.4,48,1026.29,34.21,0.73,1082,1.37,9.5,121.6,0.53
12619,1803,18/04/2017,10:32:54,4.91,7.09,14.4,48.3,1026.58,35.77,0.78,1082,1.54,9.5,90.01,0.42
12620,1804,18/04/2017,10:33:04,4.94,7.01,14.5,48.9,1026.56,33.58,0.72,1082,1.32,9.47,99.32,0.24
12621,1805,18/04/2017,10:33:14,4.91,7.1,14.5,49.1,1026.55,33.43,0.79,1082,1.32,9.48,106.16,0.46
12622,1806,18/04/2017,10:33:24,4.91,7.06,14.5,48.9,1026.61,33.43,0.82,1082,1.5,9.41,99.26,0.25
12623,1807,18/04/2017,10:33:34,4.94,7.06,14.5,48.6,1026.55,34.36,0.82,1082,1.48,9.47,100.22,0.43
12624,1808,18/04/2017,10:33:44,4.94,7.09,14.5,48.4,1026.47,36.71,0.86,1082,1.51,9.37,106.71,0.33
12625,1809,18/04/2017,10:33:54,4.94,7.07,14.5,48.5,1026.12,36.71,0.76,1082,1.35,9.48,96.26,0.39
12626,1810,18/04/2017,10:34:04,4.94,7.06,14.5,48.3,1025.55,36.71,0.86,1082,1.26,9.48,101.37,0.7
12627,1811,18/04/2017,10:34:14,4.94,7.03,14.6,48.1,1025.32,32.01,0.89,1082,1.28,9.47,103.95,0.31
12628,1812,18/04/2017,10:34:24,4.94,7.1,14.5,48,1025.41,33.58,0.8,1082,1.29,9.37,115.84,0.39
12629,1813,18/04/2017,10:34:34,4.91,7.06,14.5,48,1025.63,33.43,0.8,1082,1.42,9.37,103.11,0.4
12630,1814,18/04/2017,10:34:44,4.91,7.14,14.6,47.7,1025.84,36.55,0.86,1082,1.49,9.37,96.37,0.34
12631,1815,18/04/2017,10:34:54,4.94,7.12,14.5,47.9,1025.95,33.58,0.8,1082,1.29,9.5,108.19,0.27
12632,1816,18/04/2017,10:35:04,4.94,7.08,14.6,47.4,1025.98,36.71,0.85,1082,1.53,9.37,102.11,0.33
12633,1817,18/04/2017,10:35:14,4.94,7.14,14.6,47.1,1026.17,32.01,0.84,1082,1.18,9.43,100.7,0.37
12634,1818,18/04/2017,10:35:24,4.94,7.14,14.6,46.9,1026.24,32.01,0.86,1082,1.31,9.41,104.33,0.38
12635,1819,18/04/2017,10:35:34,4.91,7.17,14.6,46.8,1026.29,33.43,0.84,1082,1.31,9.41,94.78,0.35
12636,1820,18/04/2017,10:35:44,4.91,7.16,14.6,46.6,1026.18,31.87,0.82,1082,1.36,9.36,97.17,0.31
12637,1821,18/04/2017,10:35:54,4.91,7.13,14.6,46.8,1026.15,33.43,0.85,1082,1.33,9.43,94.43,0.32
12638,1822,18/04/2017,10:36:04,4.94,7.16,14.6,46.8,1026.22,32.01,0.86,1082,1.28,9.34,96.48,0.3
12639,1823,18/04/2017,10:36:14,4.91,7.16,14.6,47.1,1026.14,36.55,0.85,1082,1.3,9.36,96.48,0.33
12640,1824,18/04/2017,10:36:24,4.91,7.17,14.6,47.2,1026.05,34.21,0.88,1082,1.18,9.46,99.12,0.37
12641,1825,18/04/2017,10:36:34,4.94,7.16,14.6,47.5,1025.99,34.36,0.88,1082,1.22,9.43,98.33,0.28
12642,1826,18/04/2017,10:36:44,4.94,7.17,14.6,47.5,1025.73,32.01,0.82,1082,1.37,9.43,98.02,0.32
12643,1827,18/04/2017,10:36:54,4.94,7.18,14.6,47.5,1025.76,36.71,0.89,1082,1.34,9.35,98.2,0.36
12644,1828,18/04/2017,10:37:04,4.94,7.15,14.6,47.5,1025.62,35.93,0.86,1082,1.37,9.43,103.99,0.32
12645,1829,18/04/2017,10:37:14,4.94,7.16,14.6,47.7,1025.63,32.01,0.82,1082,1.17,9.37,128.77,0.63
12646,1830,18/04/2017,10:37:24,4.91,7.22,14.6,47.7,1025.7,36.55,0.88,1082,1.17,9.37,96.06,0.29
12647,1831,18/04/2017,10:37:34,4.91,7.18,14.6,47.5,1025.64,34.99,0.85,1082,1.34,9.35,97.24,0.27
12648,1832,18/04/2017,10:37:44,4.91,7.17,14.6,47.1,1025.6,31.87,0.82,1082,1.1,9.37,97.24,0.31
12649,1833,18/04/2017,10:37:54,4.94,7.13,14.6,46.9,1025.58,36.71,0.84,1082,1.11,9.37,93.85,0.41
12650,1834,18/04/2017,10:38:04,4.94,7.13,14.6,46.6,1025.59,33.58,0.85,1082,1.26,9.41,98.61,0.34
12651,1835,18/04/2017,10:38:14,4.94,7.13,14.6,46.4,1025.56,34.36,0.91,1082,1.19,9.47,97.03,0.23
12652,1836,18/04/2017,10:38:24,4.94,7.12,14.6,46.6,1025.62,32.01,0.84,1082,1.11,9.47,99.46,0.39
12653,1837,18/04/2017,10:38:34,4.94,7.18,14.6,46.7,1025.41,32.8,0.89,1082,1.18,9.35,102.39,0.33
12654,1838,18/04/2017,10:38:44,4.91,7.15,14.6,46.7,1025.48,36.55,0.86,1082,1.18,9.37,112.51,0.35
12655,1839,18/04/2017,10:38:54,4.94,7.17,14.6,46.5,1025.5,32.8,0.89,1082,1.19,9.43,99.22,0.29
12656,1840,18/04/2017,10:39:04,4.94,7.16,14.6,46.4,1025.52,36.71,0.84,1082,1.27,9.35,96.37,0.28
12657,1841,18/04/2017,10:39:14,4.94,7.15,14.6,46.3,1025.52,35.15,0.94,1082,1.27,9.43,107.35,0.35
12658,1842,18/04/2017,10:39:24,4.94,7.14,14.6,46.2,1025.49,34.36,0.84,1082,1.19,9.43,96.62,0.4
12659,1843,18/04/2017,10:39:34,4.91,7.09,14.6,46.1,1025.28,34.21,0.89,1082,1.17,9.46,98.51,0.27
12660,1844,18/04/2017,10:39:44,4.91,7.12,14.6,46.1,1025.31,34.21,0.89,1082,1.12,9.41,96.04,0.38
12661,1845,18/04/2017,10:39:54,4.91,7.13,14.6,46.1,1025.47,34.99,0.83,1082,1.32,9.37,101.37,0.41
12662,1846,18/04/2017,10:40:04,4.91,7.12,14.6,46.4,1025.38,33.43,0.82,1082,1.19,9.43,96.48,0.28
12663,1847,18/04/2017,10:40:14,4.91,7.11,14.6,46.4,1025.34,34.21,0.91,1082,1.27,9.36,95.92,0.36
12664,1848,18/04/2017,10:40:24,4.94,7.07,14.6,46.4,1025.31,31.23,0.86,1082,1.24,9.43,104.25,0.35
12665,1849,18/04/2017,10:40:34,4.94,7.1,14.6,46.4,1025.47,30.45,0.94,1082,1.19,9.43,113.36,0.49
12666,1850,18/04/2017,10:40:44,4.91,7.1,14.6,46.5,1025.65,30.31,0.89,1082,1.26,9.37,101.51,0.41
12667,1851,18/04/2017,10:40:54,4.94,7.08,14.6,46.4,1025.63,30.45,0.95,1082,1.09,9.36,91.98,0.27
12668,1852,18/04/2017,10:41:04,4.94,7.08,14.6,46.2,1025.64,33.58,0.91,1082,1.12,9.47,97.46,0.22
12669,1853,18/04/2017,10:41:14,4.94,7.06,14.6,45.9,1025.53,31.23,0.97,1082,1.25,9.41,98.3,0.28
12670,1854,18/04/2017,10:41:24,4.94,7.09,14.6,45.8,1025.35,30.45,0.95,1082,1.1,9.41,102.75,0.26
12671,1855,18/04/2017,10:41:34,4.96,7.04,14.6,45.7,1025.27,30.58,0.87,1082,1.28,9.35,92.25,0.23
12672,1856,18/04/2017,10:41:44,4.91,7.07,14.6,45.9,1025.36,30.31,0.87,1082,1.13,9.43,96.17,0.31
12673,1857,18/04/2017,10:41:54,4.91,7.02,14.6,46.2,1025.35,31.09,0.86,1082,1.24,9.35,100.51,0.24
12674,1858,18/04/2017,10:42:04,4.91,6.97,14.6,46.3,1025.39,31.09,0.89,1082,1.19,9.46,100.06,0.28
12675,1859,18/04/2017,10:42:14,4.91,6.97,14.6,46.3,1025.48,31.09,0.89,1082,1.17,9.46,101.74,0.22
12676,1860,18/04/2017,10:42:24,4.91,6.97,14.6,46.3,1025.29,31.09,0.95,1082,1.24,9.43,95.58,0.26
12677,1861,18/04/2017,10:42:34,4.91,7.01,14.6,46.5,1025.04,33.43,0.95,1082,1.49,9.46,112.38,0.23
12678,1862,18/04/2017,10:42:44,4.91,6.93,14.6,46.7,1025.52,31.09,0.94,1082,1.39,9.41,98.82,0.45
12679,1863,18/04/2017,10:42:54,4.91,6.92,14.6,47,1025.57,31.09,0.86,1082,1.35,9.46,99.62,0.25
12680,1864,18/04/2017,10:43:04,4.91,6.9,14.6,46.9,1025.6,30.31,0.8,1082,1.31,9.43,99.92,0.43
12681,1865,18/04/2017,10:43:14,4.91,6.87,14.6,46.8,1025.46,31.09,0.85,1082,1.51,9.36,104.59,0.26
12682,1866,18/04/2017,10:43:24,4.91,6.91,14.6,46.9,1025.44,30.31,0.82,1082,1.28,9.41,95.58,0.36
12683,1867,18/04/2017,10:43:34,4.91,6.86,14.6,47,1025.46,30.31,0.85,1082,1.43,9.5,97.17,0.31
12684,1868,18/04/2017,10:43:44,4.91,6.87,14.6,46.9,1025.49,33.43,0.89,1082,1.38,9.49,103.46,0.29
12685,1869,18/04/2017,10:43:54,4.91,6.83,14.6,46.7,1025.44,30.31,0.86,1082,1.31,9.52,104.08,0.33
12686,1870,18/04/2017,10:44:04,4.91,6.83,14.6,46.5,1025.27,30.31,0.89,1082,1.36,9.52,95.7,0.29
12687,1871,18/04/2017,10:44:14,4.91,6.8,14.6,46.2,1025.54,31.09,0.94,1082,1.5,9.48,89.18,0.34
12688,1872,18/04/2017,10:44:24,4.91,6.82,14.6,45.9,1025.38,31.09,0.91,1082,1.3,9.5,91.08,0.36
12689,1873,18/04/2017,10:44:34,4.91,6.8,14.6,45.5,1025.33,33.43,0.95,1082,1.26,9.43,93.83,0.26
12690,1874,18/04/2017,10:44:44,4.94,6.79,14.7,45.4,1025.21,30.45,0.97,1082,1.2,9.48,98.23,0.25
12691,1875,18/04/2017,10:44:54,4.91,6.8,14.6,45,1025.14,30.31,0.97,1082,1.4,9.46,93.71,0.38
12692,1876,18/04/2017,10:45:04,4.91,6.74,14.6,44.9,1025.04,30.31,0.97,1082,1.22,9.49,90.15,0.25
12693,1877,18/04/2017,10:45:14,4.94,6.73,14.6,44.9,1025.1,32.01,1.02,1082,1.35,9.37,91.21,0.34
12694,1878,18/04/2017,10:45:24,4.91,6.71,14.6,44.8,1025.11,31.09,1.02,1082,1.32,9.36,99.26,0.2
12695,1879,18/04/2017,10:45:34,4.94,6.74,14.6,44.8,1025.09,30.45,0.87,1082,1.35,9.47,90.28,0.4
12696,1880,18/04/2017,10:45:44,4.91,6.72,14.6,45,1024.79,33.43,0.97,1082,1.27,9.49,82.01,0.22
12697,1881,18/04/2017,10:45:54,4.91,6.74,14.6,45.3,1024.58,32.65,0.92,1082,1.21,9.46,94.66,0.31
12698,1882,18/04/2017,10:46:04,4.91,6.71,14.7,45.5,1024.46,30.31,0.87,1082,1.41,9.46,92.36,0.28
12699,1883,18/04/2017,10:46:14,4.91,6.68,14.6,45.7,1024.64,31.09,0.91,1082,1.59,9.49,111.5,0.33
12700,1884,18/04/2017,10:46:24,4.91,6.7,14.7,45.8,1024.67,31.09,0.91,1082,1.42,9.37,88.19,0.27
12701,1885,18/04/2017,10:46:34,4.91,6.7,14.7,45.7,1025.12,31.09,0.89,1082,1.69,9.37,101.93,0.29
12702,1886,18/04/2017,10:46:44,4.91,6.7,14.7,45.7,1025.4,30.31,0.87,1082,1.69,9.5,96.73,0.22
12703,1887,18/04/2017,10:46:54,4.91,6.68,14.7,45.7,1025.46,31.87,0.95,1082,1.43,9.46,136.58,0.75
12704,1888,18/04/2017,10:47:04,4.91,6.64,14.7,45.2,1025.32,31.09,0.94,1082,1.54,9.48,105.84,0.47
12705,1889,18/04/2017,10:47:14,4.94,6.67,14.7,45,1025.36,30.45,0.85,1082,1.6,9.44,99.12,0.39
12706,1890,18/04/2017,10:47:24,4.91,6.67,14.7,45,1025.5,31.09,0.9,1082,1.54,9.37,100.22,0.34
12707,1891,18/04/2017,10:47:35,4.91,6.69,14.7,45.2,1025.51,31.87,0.85,1082,1.59,9.5,94.45,0.38
12708,1892,18/04/2017,10:47:45,4.91,6.63,14.7,45.4,1025.5,31.09,0.91,1082,1.41,9.46,103.55,0.3
12709,1893,18/04/2017,10:47:55,4.91,6.65,14.7,45.3,1025.46,31.87,0.91,1082,1.59,9.49,103.46,0.26
12710,1894,18/04/2017,10:48:05,4.91,6.62,14.7,45.3,1025.64,31.09,0.89,1082,1.41,9.5,96.15,0.29
12711,1895,18/04/2017,10:48:15,4.91,6.66,14.7,45.1,1025.7,30.31,0.85,1082,1.47,9.48,93.35,0.31
12712,1896,18/04/2017,10:48:25,4.91,6.64,14.6,44.9,1025.63,30.31,0.9,1082,1.35,9.46,99.76,0.38
12713,1897,18/04/2017,10:48:35,4.94,6.63,14.6,44.8,1025.77,31.23,0.82,1082,1.53,9.49,97.78,0.3
12714,1898,18/04/2017,10:48:45,4.91,6.61,14.6,44.8,1025.9,35.77,0.85,1082,1.55,9.37,101.74,0.27
12715,1899,18/04/2017,10:48:55,4.91,6.66,14.6,45,1025.95,34.99,0.8,1082,1.42,9.48,93.95,0.33
12716,1900,18/04/2017,10:49:05,4.91,6.63,14.7,45.2,1025.99,36.55,0.87,1082,1.33,9.46,104.93,0.42
12717,1901,18/04/2017,10:49:15,4.91,6.6,14.6,45,1025.88,35.77,0.88,1082,1.34,9.46,94.31,0.39
12718,1902,18/04/2017,10:49:25,4.91,6.6,14.6,44.9,1025.84,34.21,0.9,1082,1.4,9.37,103.64,0.29
12719,1903,18/04/2017,10:49:35,4.94,6.57,14.6,44.7,1026.01,35.15,0.9,1082,1.4,9.41,96.59,0.48
12720,1904,18/04/2017,10:49:45,4.94,6.6,14.6,45,1025.96,34.36,0.83,1082,1.5,9.5,95.01,0.38
12721,1905,18/04/2017,10:49:55,4.91,6.6,14.6,45,1025.98,34.99,0.83,1082,1.4,9.36,102.21,0.31
12722,1906,18/04/2017,10:50:05,4.94,6.6,14.7,45.1,1025.92,34.36,0.84,1082,1.36,9.47,95.58,0.3
12723,1907,18/04/2017,10:50:15,4.91,6.64,14.6,45.2,1025.98,34.21,0.87,1082,1.26,9.48,100.6,0.37
12724,1908,18/04/2017,10:50:25,4.94,6.63,14.6,45.4,1026.14,34.36,0.89,1082,1.21,9.36,96.4,0.29
12725,1909,18/04/2017,10:50:35,4.94,6.62,14.6,45.4,1025.93,34.36,0.89,1082,1.21,9.47,100.99,0.4
12726,1910,18/04/2017,10:50:45,4.91,6.6,14.6,45.4,1025.98,34.99,0.89,1082,1.36,9.43,102.3,0.36
12727,1911,18/04/2017,10:50:55,4.91,6.63,14.6,45.7,1025.92,34.21,0.84,1082,1.3,9.37,96.92,0.28
12728,1912,18/04/2017,10:51:05,4.94,6.63,14.7,45.7,1026,34.36,0.83,1082,1.25,9.37,103.55,0.37
12729,1913,18/04/2017,10:51:15,4.91,6.62,14.7,45.5,1025.96,34.21,0.85,1082,1.2,9.41,96.92,0.32
12730,1914,18/04/2017,10:51:25,4.94,6.65,14.7,45.6,1025.87,33.58,0.84,1082,1.25,9.43,95.84,0.29
12731,1915,18/04/2017,10:51:35,4.91,6.65,14.7,45.6,1025.88,33.43,0.85,1082,1.13,9.42,96.4,0.26
12732,1916,18/04/2017,10:51:45,4.91,6.63,14.7,45.9,1025.97,33.43,0.84,1082,1.27,9.41,95.92,0.33
12733,1917,18/04/2017,10:51:55,4.91,6.64,14.6,45.8,1025.79,34.21,0.89,1082,1.2,9.37,98.82,0.4
12734,1918,18/04/2017,10:52:05,4.94,6.67,14.6,45.9,1025.53,34.36,0.87,1082,1.2,9.43,94.45,0.23
12735,1919,18/04/2017,10:52:15,4.94,6.63,14.7,45.9,1025.37,33.58,0.85,1082,1.27,9.41,136.72,0.67
12736,1920,18/04/2017,10:52:25,4.94,6.62,14.6,45.9,1025.56,33.58,0.87,1082,1.33,9.37,136.58,0.77
12737,1921,18/04/2017,10:52:35,4.94,6.63,14.7,46,1025.72,33.58,0.87,1082,1.27,9.37,136.58,0.77
12738,1922,18/04/2017,10:52:45,4.91,6.71,14.7,45.7,1026,34.21,0.91,1082,1.12,9.43,92.23,0.28
12739,1923,18/04/2017,10:52:55,4.91,6.65,14.7,45.4,1026.03,33.43,0.87,1082,1.18,9.41,84.86,0.21
12740,1924,18/04/2017,10:53:05,4.91,6.67,14.7,45,1026.08,33.43,0.87,1082,1.11,9.36,109.09,0.61
12741,1925,18/04/2017,10:53:15,4.94,6.66,14.7,45,1026.01,33.58,0.9,1082,1.11,9.36,92.11,0.22
12742,1926,18/04/2017,10:53:25,4.91,6.65,14.7,44.9,1026.07,33.43,0.87,1082,1.26,9.43,90.01,0.27
12743,1927,18/04/2017,10:53:35,4.94,6.68,14.7,45.2,1026,33.58,0.91,1082,1.21,9.43,80.94,0.23
12744,1928,18/04/2017,10:53:45,4.94,6.61,14.7,45.2,1025.93,34.36,0.87,1082,1.33,9.41,93.71,0.22
12745,1929,18/04/2017,10:53:55,4.94,6.65,14.7,45.5,1026.07,33.58,0.85,1082,1.28,9.41,92.23,0.3
12746,1930,18/04/2017,10:54:05,4.94,6.62,14.7,45.8,1025.87,33.58,0.8,1082,1.32,9.36,89.18,0.29
12747,1931,18/04/2017,10:54:15,4.94,6.63,14.7,46.2,1025.99,33.58,0.89,1082,1.31,9.35,88.76,0.24
12748,1932,18/04/2017,10:54:25,4.91,6.65,14.7,46.3,1025.91,33.43,0.85,1082,1.36,9.35,100.45,0.41
12749,1933,18/04/2017,10:54:35,4.91,6.64,14.7,46.3,1025.97,32.65,0.89,1082,1.19,9.37,86.72,0.26
12750,1934,18/04/2017,10:54:45,4.94,6.62,14.7,46.4,1026.05,32.8,0.86,1082,1.19,9.42,96.26,0.26
12751,1935,18/04/2017,10:54:55,4.91,6.61,14.8,46.2,1025.97,33.43,0.86,1082,1.33,9.43,97.03,0.3
12752,1936,18/04/2017,10:55:05,4.91,6.61,14.7,46.2,1026.07,34.21,0.86,1082,1.52,9.36,101.74,0.29
12753,1937,18/04/2017,10:55:15,4.91,6.59,14.8,46.1,1025.89,34.21,0.85,1082,1.36,9.35,96.37,0.25
12754,1938,18/04/2017,10:55:25,4.91,6.62,14.8,46,1026.02,33.43,0.82,1082,1.65,9.42,108.94,0.4
12755,1939,18/04/2017,10:55:35,4.91,6.57,14.8,46.2,1026.06,32.65,0.86,1082,1.72,9.42,105.35,0.35
12756,1940,18/04/2017,10:55:45,4.91,6.55,14.8,45.9,1026.17,31.87,0.95,1082,1.57,9.36,105.9,0.26
12757,1941,18/04/2017,10:55:55,4.94,6.56,14.8,45.2,1026.19,30.45,0.87,1082,1.46,9.43,93.11,0.36
12758,1942,18/04/2017,10:56:05,4.91,6.59,14.8,44.8,1026.22,31.09,0.87,1082,1.41,9.35,96.73,0.28
12759,1943,18/04/2017,10:56:15,4.94,6.54,14.8,44.7,1026.21,30.45,0.9,1082,1.55,9.41,93.83,0.28
12760,1944,18/04/2017,10:56:25,4.91,6.55,14.8,44.7,1025.62,30.31,0.91,1082,1.42,9.43,101.37,0.21
12761,1945,18/04/2017,10:56:35,4.94,6.53,14.8,44.7,1025.27,32.01,0.93,1082,1.55,9.36,136.72,0.8
12762,1946,18/04/2017,10:56:45,4.94,6.53,14.8,44.7,1025.22,32.01,0.91,1082,1.55,9.41,119.46,0.42
12763,1947,18/04/2017,10:56:55,4.91,6.5,14.8,44.7,1025.64,31.09,0.96,1082,1.42,9.42,94.31,0.27
12764,1948,18/04/2017,10:57:05,4.91,6.47,14.8,44.7,1025.92,31.09,0.93,1082,1.34,9.41,96.15,0.47
12765,1949,18/04/2017,10:57:15,4.91,6.46,14.8,44.5,1026.24,31.09,0.96,1082,1.22,9.36,95.81,0.27
12766,1950,18/04/2017,10:57:25,4.91,6.41,14.8,44.5,1026.12,29.53,0.97,1082,1.27,9.37,89.6,0.35
12767,1951,18/04/2017,10:57:35,4.91,6.36,14.8,44.5,1026.11,31.09,1.02,1082,1.29,9.36,107.66,0.32
12768,1952,18/04/2017,10:57:45,4.91,6.39,14.8,44.4,1026.03,30.31,0.99,1082,1.24,9.35,91.6,0.4
12769,1953,18/04/2017,10:57:55,4.91,6.33,14.8,44.4,1025.65,31.09,0.97,1082,1.29,9.41,87.02,0.23
12770,1954,18/04/2017,10:58:05,4.91,6.32,14.8,44.4,1025.71,31.87,0.97,1082,1.27,9.42,136.58,0.9
12771,1955,18/04/2017,10:58:15,4.91,6.31,14.8,44.4,1025.47,31.87,0.99,1082,1.12,9.42,92.49,0.3
12772,1956,18/04/2017,10:58:25,4.91,6.29,14.8,44.3,1025.35,30.31,1.04,1082,1.27,9.43,88.33,0.31
12773,1957,18/04/2017,10:58:35,4.91,6.26,14.8,44,1025.22,29.53,1.04,1082,1.33,9.46,136.58,0.65
12774,1958,18/04/2017,10:58:45,4.91,6.23,14.8,43.7,1025.04,30.31,1.04,1082,1.28,9.46,97.17,0.5
12775,1959,18/04/2017,10:58:55,4.91,6.2,14.8,43.5,1025.26,31.09,0.99,1082,1.29,9.44,111.43,0.47
12776,1960,18/04/2017,10:59:05,4.91,6.21,14.8,43.5,1025.71,31.09,0.97,1082,1.47,9.44,110.81,0.47
12777,1961,18/04/2017,10:59:15,4.91,6.17,14.8,43.7,1026.19,29.53,0.96,1082,1.73,9.48,94.9,0.32
12778,1962,18/04/2017,10:59:25,4.91,6.17,14.8,44.5,1026.19,29.53,0.91,1082,1.63,9.46,112.91,0.64
12779,1963,18/04/2017,10:59:35,4.91,6.11,14.9,44.5,1026.3,29.53,0.9,1082,1.7,9.48,101.18,0.43
12780,1964,18/04/2017,10:59:45,4.91,6.11,14.9,44.5,1026.25,30.31,0.84,1082,2.31,9.48,91.98,0.27
12781,1965,18/04/2017,10:59:55,4.91,6.09,14.9,44.8,1026.31,31.09,0.84,1082,2.44,9.44,89.18,0.31
12782,1966,18/04/2017,11:00:05,4.91,6.07,14.9,45,1026.34,29.53,0.89,1082,2.21,9.46,91.08,0.41
12783,1967,18/04/2017,11:00:15,4.91,6.03,14.9,45.1,1026.36,30.31,0.89,1082,2.1,9.38,99.22,0.36
12784,1968,18/04/2017,11:00:25,4.91,6.05,14.9,45.3,1026.35,31.09,0.87,1082,1.95,9.38,101.84,0.37
