------------------------------------------------------------,,,,,,,,,,,,,,,
Pegasus - BAE Systems AI Labs,,,,,,,,,,,,,,,
Environment Data,,,,,,,,,,,,,,,
File created: 05/05/2017 15:53:23 (local),,,,,,,,,,,,,,,
------------------------------------------------------------,,,,,,,,,,,,,,,
Master Index,Session Index,Date (D/M/Y),Time (H:M:S),Vcc,Battery Voltage,Temperature (degC),Humidity (%),Pressure (hPa),Dust (pcs/litre),CO (ppm),CO2 (ppm),NH3 (ppm),O2(%),Sound (dB),Vibration (g)
14050,1136,24/04/2017,08:20:48,4.91,10.34,17.8,49.6,1016.83,33.43,0.34,0,6.09,9.36,75.4,0.16
14051,1137,24/04/2017,08:20:58,4.91,10.35,17.7,51.2,1016.66,34.99,0.31,0,6.47,9.42,72.68,0.2
14052,1138,24/04/2017,08:21:08,4.91,10.31,17.7,51.5,1016.75,31.87,0.39,0,5.74,9.46,70.23,0.23
14053,1139,24/04/2017,08:21:18,4.96,10.37,17.7,50.2,1016.82,35.3,0.4,0,4.94,9.47,69.97,0.19
14054,1140,24/04/2017,08:21:28,4.94,10.36,17.8,49.1,1016.91,42.19,0.39,0,4.94,9.42,88.04,0.17
14055,1141,24/04/2017,08:21:38,4.94,10.38,17.7,48.7,1016.85,39.06,0.42,0,4.51,9.36,73.84,0.12
14056,1142,24/04/2017,08:21:48,4.94,10.26,17.7,48.6,1016.85,42.19,0.37,0,5.12,9.41,73.29,0.15
14057,1143,24/04/2017,08:21:58,4.91,10.4,17.8,49.3,1016.84,38.89,0.42,0,5.37,9.36,57.83,0.09
14058,1144,24/04/2017,08:22:08,4.94,10.36,17.8,50,1016.9,32.01,0.43,0,5.08,9.31,52.27,0.09
14059,1145,24/04/2017,08:22:18,4.91,10.34,17.8,50.2,1016.88,33.43,0.34,0,6.51,9.46,55.87,0.09
14060,1146,24/04/2017,08:22:28,4.94,10.45,17.8,50.6,1016.86,35.15,0.35,0,7.38,9.34,54.2,0.09
14061,1147,24/04/2017,08:22:38,4.91,10.32,17.9,50.9,1016.91,37.33,0.3,0,8.03,9.58,73.15,0.13
14062,1148,24/04/2017,08:22:48,4.91,10.39,17.8,51.1,1016.9,24.08,0.28,0,8.32,9.41,55.6,0.09
14063,1149,24/04/2017,08:22:58,4.91,10.36,17.8,51.2,1016.9,34.99,0.29,0,9.3,9.36,64.33,0.09
14064,1150,24/04/2017,08:23:08,4.94,10.4,17.9,51.3,1016.91,35.15,0.24,0,9.8,9.36,71.23,0.09
14065,1151,24/04/2017,08:23:18,4.94,10.38,17.9,51.3,1016.92,39.06,0.28,0,9.49,9.31,52.89,0.09
14066,1152,24/04/2017,08:23:28,4.94,10.32,17.9,51,1016.85,35.15,0.27,0,9.4,9.41,64.64,0.09
14067,1153,24/04/2017,08:23:38,4.94,10.37,17.9,50.6,1016.98,42.19,0.26,0,9.96,9.36,68.65,0.09
14068,1154,24/04/2017,08:23:48,4.91,10.36,17.9,50.6,1016.93,33.43,0.27,0,10.17,9.42,55.6,0.09
14069,1155,24/04/2017,08:23:58,4.91,10.34,17.9,50.6,1016.83,34.99,0.26,0,9.58,9.42,55.46,0.1
14070,1156,24/04/2017,08:24:08,4.91,10.32,17.9,50.8,1016.97,34.99,0.23,0,10,9.58,55.6,0.09
14071,1157,24/04/2017,08:24:19,4.94,10.34,18,50.9,1016.93,35.15,0.22,0,10.52,9.58,53.91,0.09
14072,1158,24/04/2017,08:24:29,4.94,10.38,18,51.5,1016.89,35.15,0.2,0,11.05,9.58,53.03,0.09
14073,1159,24/04/2017,08:24:39,4.91,10.4,18,51.5,1016.91,40.44,0.2,0,11.82,9.42,52.27,0.09
14074,1160,24/04/2017,08:24:49,4.91,10.37,18,51.5,1016.92,38.89,0.21,0,12.77,9.58,64.33,0.09
14075,1161,24/04/2017,08:24:59,4.91,10.34,18,51.3,1016.91,34.99,0.19,0,12.4,9.42,55.74,0.09
14076,1162,24/04/2017,08:25:09,4.94,10.41,18.1,51.7,1016.96,33.58,0.19,0,13.46,9.42,52.27,0.09
14077,1163,24/04/2017,08:25:19,4.91,10.39,18,51.6,1016.96,37.33,0.21,0,10.81,9.31,55.74,0.09
14078,1164,24/04/2017,08:25:29,4.91,10.35,18.1,51.5,1016.95,42,0.19,0,11.5,9.42,52.44,0.09
14079,1165,24/04/2017,08:25:39,4.96,10.36,18.1,51.2,1016.93,34.52,0.19,0,12.97,9.47,52.44,0.09
14080,1166,24/04/2017,08:25:49,4.91,10.32,18.1,51.3,1016.92,40.44,0.17,0,12.76,9.34,56.27,0.09
14081,1167,24/04/2017,08:25:59,4.94,10.31,18.1,51.2,1016.94,24.19,0.19,0,13.64,9.46,56,0.09
14082,1168,24/04/2017,08:26:09,4.91,10.36,18.1,50.9,1016.9,31.87,0.18,0,13.53,9.46,52.13,0.09
14083,1169,24/04/2017,08:26:19,4.94,10.25,18.1,51.1,1016.94,35.15,0.17,0,12.52,9.46,53.17,0.09
14084,1170,24/04/2017,08:26:29,4.91,10.34,18.1,51.1,1016.96,24.08,0.17,0,12.58,9.42,86.41,0.13
14085,1171,24/04/2017,08:26:39,4.91,10.33,18.1,51.1,1016.99,34.99,0.17,0,12.27,9.42,62.89,0.12
14086,1172,24/04/2017,08:26:49,4.91,10.36,18.2,51.1,1016.97,38.89,0.18,0,12.63,9.34,74.66,0.09
14087,1173,24/04/2017,08:26:59,4.94,10.36,18.2,50.9,1016.92,39.06,0.19,0,11.05,9.36,56,0.09
14088,1174,24/04/2017,08:27:09,4.91,10.4,18.2,50.3,1016.95,38.89,0.21,0,10.92,9.58,52.58,0.09
14089,1175,24/04/2017,08:27:19,4.91,10.33,18.2,50.2,1016.97,24.08,0.17,0,12.64,9.34,53.91,0.09
14090,1176,24/04/2017,08:27:29,4.91,10.31,18.2,50.2,1016.93,35.77,0.18,0,14.55,9.42,53.03,0.09
14091,1177,24/04/2017,08:27:39,4.91,10.31,18.2,50.3,1016.94,40.44,0.19,0,12.76,9.46,71.37,0.09
14092,1178,24/04/2017,08:27:49,4.91,10.29,18.2,50.4,1016.94,34.99,0.19,0,12.75,9.42,62.75,0.1
14093,1179,24/04/2017,08:27:59,4.94,10.36,18.2,50.4,1016.92,24.19,0.18,0,14.76,9.34,85.49,0.11
14094,1180,24/04/2017,08:28:09,4.91,10.32,18.3,50.7,1016.99,24.08,0.15,0,13.3,9.36,53.03,0.09
14095,1181,24/04/2017,08:28:19,4.91,10.32,18.2,50.9,1016.93,24.08,0.16,0,14.13,9.58,55.6,0.09
14096,1182,24/04/2017,08:28:29,4.94,10.34,18.3,50.8,1016.95,24.19,0.16,0,14.33,9.43,52.27,0.09
14097,1183,24/04/2017,08:28:39,4.94,10.23,18.3,50.7,1016.85,37.49,0.16,0,15.07,9.63,52.13,0.09
14098,1184,24/04/2017,08:28:49,4.91,10.34,18.3,50.4,1016.93,24.08,0.16,0,13.87,9.43,68.39,0.09
14099,1185,24/04/2017,08:28:59,4.91,10.31,18.3,50.1,1016.91,24.08,0.09,0,19.64,9.43,52.13,0.09
14100,1186,24/04/2017,08:29:09,4.91,10.32,18.3,50.3,1016.96,27.2,0.07,0,42.99,9.43,54.34,0.09
14101,1187,24/04/2017,08:29:19,4.91,10.31,18.3,50.5,1016.87,34.99,0.08,0,27.71,9.58,55.6,0.09
14102,1188,24/04/2017,08:29:29,4.91,10.29,18.3,50.1,1016.91,37.33,0.09,0,24.15,9.43,63.53,0.09
14103,1189,24/04/2017,08:29:39,4.94,10.3,18.3,50,1016.88,27.32,0.09,0,22.11,9.5,52.58,0.09
14104,1190,24/04/2017,08:29:49,4.94,10.24,18.4,50.6,1016.81,24.19,0.09,0,19.08,9.49,87.9,0.09
14105,1191,24/04/2017,08:29:59,4.91,10.27,18.4,50.7,1016.86,35.77,0.1,0,17.37,9.58,52.58,0.09
14106,1192,24/04/2017,08:30:09,4.91,10.23,18.4,50.9,1016.84,31.87,0.09,0,18.4,9.36,64.16,0.09
14107,1193,24/04/2017,08:30:19,4.91,10.27,18.4,51,1016.9,31.87,0.1,0,19.03,9.43,64.16,0.09
14108,1194,24/04/2017,08:30:29,4.94,10.27,18.4,51.3,1016.9,37.49,0.1,0,18.62,9.63,53.03,0.09
14109,1195,24/04/2017,08:30:39,4.94,10.3,18.4,51.1,1016.81,39.06,0.11,0,16.74,9.36,53.91,0.09
14110,1196,24/04/2017,08:30:49,4.91,10.26,18.4,51.1,1016.85,24.08,0.09,0,17.24,9.43,62.75,0.09
14111,1197,24/04/2017,08:30:59,4.91,10.27,18.4,51.1,1016.81,37.33,0.1,0,17.84,9.43,62.89,0.1
14112,1198,24/04/2017,08:31:09,4.94,10.32,18.5,51.4,1016.82,24.19,0.09,0,18.31,9.5,57.97,0.09
14113,1199,24/04/2017,08:31:19,4.94,10.3,18.5,51.5,1016.86,35.93,0.1,0,17.51,9.43,83.72,0.09
14114,1200,24/04/2017,08:31:29,4.94,10.29,18.5,51.5,1016.82,39.06,0.09,0,16.34,9.43,52.13,0.09
14115,1201,24/04/2017,08:31:39,4.94,10.28,18.5,51.4,1016.81,39.06,0.09,0,16.76,9.63,55.46,0.09
14116,1202,24/04/2017,08:31:49,4.91,10.28,18.5,51.5,1016.85,34.21,0.11,0,15.47,9.58,52.27,0.09
14117,1203,24/04/2017,08:31:59,4.91,10.32,18.5,51.5,1016.79,24.08,0.12,0,17.33,9.62,55.6,0.09
14118,1204,24/04/2017,08:32:09,4.94,10.26,18.5,51.3,1016.86,37.49,0.1,0,19.92,9.43,55.74,0.09
14119,1205,24/04/2017,08:32:19,4.91,10.3,18.5,51.5,1016.84,34.99,0.12,0,19.31,9.36,53.77,0.09
14120,1206,24/04/2017,08:32:29,4.94,10.27,18.6,51,1016.81,39.06,0.1,0,19.06,9.58,57.2,0.09
14121,1207,24/04/2017,08:32:39,4.94,10.27,18.6,51.3,1016.87,35.93,0.09,0,19.21,9.43,57.97,0.09
14122,1208,24/04/2017,08:32:49,4.91,10.28,18.6,52.2,1016.9,34.99,0.1,0,18.01,9.62,86.56,0.1
14123,1209,24/04/2017,08:32:59,4.91,10.24,18.6,51.6,1016.83,37.33,0.11,0,16.63,9.43,55.6,0.09
14124,1210,24/04/2017,08:33:09,4.94,10.3,18.6,51.2,1016.85,39.06,0.11,0,15.4,9.34,52.89,0.09
14125,1211,24/04/2017,08:33:19,4.91,10.28,18.6,51,1016.88,42,0.09,0,18.97,9.62,52.27,0.09
14126,1212,24/04/2017,08:33:29,4.91,10.21,18.6,50.9,1016.76,31.87,0.08,0,17.54,9.62,53.03,0.09
14127,1213,24/04/2017,08:33:39,4.91,10.27,18.6,50.6,1016.88,34.99,0.08,0,26.61,9.5,52.27,0.09
14128,1214,24/04/2017,08:33:49,4.91,10.24,18.6,50.2,1016.85,38.89,0.05,0,26.61,9.58,52.13,0.09
14129,1215,24/04/2017,08:33:59,4.91,10.23,18.7,50.9,1016.88,34.99,0.06,0,27.19,9.38,52.13,0.09
14130,1216,24/04/2017,08:34:09,4.94,10.3,18.7,50.4,1016.84,39.06,0.07,0,19.67,9.46,65.68,0.09
14131,1217,24/04/2017,08:34:19,4.94,10.23,18.7,50.2,1016.85,38.28,0.08,0,17.25,9.43,55.87,0.09
14132,1218,24/04/2017,08:34:29,4.94,10.27,18.7,50.4,1016.88,42.19,0.09,0,15.84,9.43,53.03,0.09
14133,1219,24/04/2017,08:34:39,4.91,10.27,18.7,50.2,1016.85,33.43,0.09,0,14.43,9.58,52.13,0.09
14134,1220,24/04/2017,08:34:49,4.94,10.28,18.7,50,1016.87,32.01,0.11,0,13.13,9.63,52.13,0.09
14135,1221,24/04/2017,08:34:59,4.91,10.27,18.8,49.5,1016.77,42,0.1,0,13.08,9.43,55.46,0.11
14136,1222,24/04/2017,08:35:09,4.96,10.31,18.8,49.4,1016.91,42.38,0.12,0,12.44,9.47,67.42,0.11
14137,1223,24/04/2017,08:35:19,4.91,10.33,18.7,49.2,1016.88,38.89,0.12,0,12.04,9.62,52.89,0.09
14138,1224,24/04/2017,08:35:29,4.91,10.33,18.8,49,1016.83,40.44,0.14,0,10.61,9.46,52.27,0.09
14139,1225,24/04/2017,08:35:39,4.91,10.25,18.8,48.9,1016.8,34.99,0.14,0,10.51,9.36,53.03,0.09
14140,1226,24/04/2017,08:35:49,4.94,10.34,18.7,49,1016.87,42.19,0.14,0,10.35,9.36,76.81,0.11
14141,1227,24/04/2017,08:35:59,4.91,10.31,18.8,49.1,1016.79,42,0.15,0,10.77,9.31,68.25,0.11
14142,1228,24/04/2017,08:36:09,4.91,10.38,18.8,49.3,1016.84,33.43,0.14,0,11.16,9.43,52.13,0.09
14143,1229,24/04/2017,08:36:19,4.94,10.33,18.8,49,1016.86,37.49,0.09,0,11.16,9.42,52.27,0.09
14144,1230,24/04/2017,08:36:29,4.96,10.28,18.8,49.4,1016.89,33.73,0,0,11.16,9.42,55.87,0.1
14145,1231,24/04/2017,08:36:39,4.94,10.32,18.8,49.9,1016.88,40.63,0.01,0,11.16,9.36,53.91,0.09
14146,1232,24/04/2017,08:36:49,4.94,10.34,18.8,50.1,1016.88,39.06,0.02,0,35.48,9.36,52.58,0.09
14147,1233,24/04/2017,08:36:59,4.91,10.35,18.8,49.8,1016.87,38.89,0.03,0,20.7,9.58,52.27,0.09
14148,1234,24/04/2017,08:37:09,4.94,10.33,18.8,49.4,1016.89,42.19,0.05,0,14.48,9.46,52.13,0.09
14149,1235,24/04/2017,08:37:19,4.94,10.3,18.9,49,1016.84,37.49,0.07,0,11.28,9.42,55.6,0.09
14150,1236,24/04/2017,08:37:29,4.91,10.29,18.9,48.2,1016.9,42,0.09,0,10.15,9.46,52.75,0.09
14151,1237,24/04/2017,08:37:39,4.96,10.33,18.9,48,1016.92,37.66,0.1,0,9.21,9.41,52.89,0.09
14152,1238,24/04/2017,08:37:49,4.94,10.3,18.9,47.9,1016.79,39.06,0.12,0,8.77,9.42,56.94,0.1
14153,1239,24/04/2017,08:37:59,4.94,10.31,18.9,47.9,1016.89,35.93,0.12,0,8.09,9.31,52.13,0.09
14154,1240,24/04/2017,08:38:09,4.91,10.3,18.9,48,1016.82,33.43,0.13,0,8.52,9.46,52.44,0.09
14155,1241,24/04/2017,08:38:19,4.91,10.3,18.9,48.4,1016.85,37.33,0.15,0,8.02,9.36,52.27,0.09
14156,1242,24/04/2017,08:38:29,4.94,10.32,18.9,49,1016.83,33.58,0.13,0,7.66,9.58,52.44,0.09
14157,1243,24/04/2017,08:38:39,4.91,10.34,18.9,49.2,1016.81,33.43,0.15,0,8.07,9.58,52.27,0.09
14158,1244,24/04/2017,08:38:49,4.91,10.37,18.9,49.1,1016.79,34.99,0.14,0,7.79,9.42,72.35,0.11
14159,1245,24/04/2017,08:38:59,4.94,10.3,18.9,49.1,1016.8,39.06,0.15,0,7.84,9.58,52.72,0.09
14160,1246,24/04/2017,08:39:09,4.91,10.35,19,49.1,1016.82,34.99,0.16,0,8.15,9.36,86.86,0.1
14161,1247,24/04/2017,08:39:19,4.91,10.34,19,49.1,1016.75,35.77,0.16,0,8.24,9.36,60.17,0.09
14162,1248,24/04/2017,08:39:30,4.94,10.33,18.9,48.7,1016.78,39.06,0.19,0,7.64,9.41,70.11,0.1
14163,1249,24/04/2017,08:39:40,4.94,10.34,19,48.5,1016.77,35.93,0.19,0,7.81,9.34,60.38,0.09
14164,1250,24/04/2017,08:39:50,4.94,10.37,19,48.5,1016.77,33.58,0.17,0,7.81,9.58,52.27,0.09
14165,1251,24/04/2017,08:40:00,4.91,10.34,19,49,1016.75,37.33,0.17,0,7.65,9.58,52.44,0.09
14166,1252,24/04/2017,08:40:10,4.94,10.35,19,49.2,1016.82,24.19,0.17,0,9.37,9.36,52.89,0.09
14167,1253,24/04/2017,08:40:20,4.94,10.27,19,49.4,1016.76,35.15,0.17,0,9.36,9.46,64.02,0.09
14168,1254,24/04/2017,08:40:30,4.91,10.29,19,50,1016.8,33.43,0.21,0,8,9.58,52.27,0.09
14169,1255,24/04/2017,08:40:40,4.94,10.33,19.1,49.1,1016.8,33.58,0.23,0,7.54,9.46,52.89,0.09
14170,1256,24/04/2017,08:40:50,4.91,10.27,19.1,48.5,1016.77,38.89,0.2,0,8.65,9.41,52.27,0.09
14171,1257,24/04/2017,08:41:00,4.91,10.36,19,48.9,1016.76,31.87,0.2,0,8.11,9.58,53.03,0.09
14172,1258,24/04/2017,08:41:10,4.94,10.23,19.1,49.5,1016.79,34.36,0.22,0,7.7,9.42,52.89,0.09
14173,1259,24/04/2017,08:41:20,4.91,10.3,19.1,49.1,1016.78,38.89,0.21,0,7.67,9.34,79.46,0.1
14174,1260,24/04/2017,08:41:30,4.91,10.37,19.1,48.5,1016.78,34.99,0.21,0,7.75,9.42,52.13,0.09
14175,1261,24/04/2017,08:41:40,4.91,10.37,19.1,48.2,1016.75,34.99,0.23,0,7.54,9.34,55.6,0.09
14176,1262,24/04/2017,08:41:50,4.94,10.35,19.1,48.1,1016.72,37.49,0.24,0,6.64,9.42,52.44,0.09
